timestamp,teplota,oblacnost,srazky,vitr,solarni_iradiace
2023-01-01 00:00:00,12.2,100,0.0,19.3,0
2023-01-01 01:00:00,12.1,100,0.0,17.9,0
2023-01-01 02:00:00,12.2,100,0.0,18.3,0
2023-01-01 03:00:00,12.7,100,0.0,17.1,0
2023-01-01 04:00:00,12.9,100,0.0,17.6,0
2023-01-01 05:00:00,11.9,100,0.0,14.2,0
2023-01-01 06:00:00,11.1,100,0.0,14.7,0
2023-01-01 07:00:00,11.3,99,0.0,15.9,0
2023-01-01 08:00:00,11.4,94,0.0,18.1,0
2023-01-01 09:00:00,11.1,17,0.0,19.4,0
2023-01-01 10:00:00,11.2,93,0.0,18.1,29
2023-01-01 11:00:00,12.4,100,0.0,18.1,116
2023-01-01 12:00:00,13.6,100,0.0,16.8,192
2023-01-01 13:00:00,14.4,100,0.0,15.5,220
2023-01-01 14:00:00,15.9,100,0.0,16.5,190
2023-01-01 15:00:00,15.6,100,0.0,17.1,182
2023-01-01 16:00:00,14.8,100,0.0,15.4,101
2023-01-01 17:00:00,13.4,100,0.0,14.0,31
2023-01-01 18:00:00,12.6,100,0.0,13.5,0
2023-01-01 19:00:00,11.8,100,0.0,12.8,0
2023-01-01 20:00:00,10.8,100,0.0,13.2,0
2023-01-01 21:00:00,10.5,98,0.0,14.2,0
2023-01-01 22:00:00,9.4,100,0.0,11.7,0
2023-01-01 23:00:00,8.4,83,0.0,12.4,0
2023-01-02 00:00:00,8.2,29,0.0,13.5,0
2023-01-02 01:00:00,7.8,40,0.0,11.3,0
2023-01-02 02:00:00,7.7,84,0.0,9.7,0
2023-01-02 03:00:00,7.2,22,0.0,7.5,0
2023-01-02 04:00:00,9.1,26,0.0,6.6,0
2023-01-02 05:00:00,8.6,71,0.0,2.3,0
2023-01-02 06:00:00,8.0,93,0.0,2.7,0
2023-01-02 07:00:00,4.5,100,0.0,6.5,0
2023-01-02 08:00:00,4.8,100,0.0,5.9,0
2023-01-02 09:00:00,4.1,100,0.0,8.3,0
2023-01-02 10:00:00,5.9,70,0.0,7.9,26
2023-01-02 11:00:00,8.2,89,0.0,9.5,115
2023-01-02 12:00:00,9.9,54,0.0,5.8,199
2023-01-02 13:00:00,11.2,90,0.0,5.0,246
2023-01-02 14:00:00,11.2,100,0.0,7.0,249
2023-01-02 15:00:00,11.8,100,0.0,6.1,175
2023-01-02 16:00:00,10.9,100,0.0,6.6,76
2023-01-02 17:00:00,9.9,100,0.0,10.2,23
2023-01-02 18:00:00,9.8,100,0.0,14.0,0
2023-01-02 19:00:00,9.8,100,0.0,15.3,0
2023-01-02 20:00:00,9.7,100,0.0,16.9,0
2023-01-02 21:00:00,10.0,100,0.0,16.1,0
2023-01-02 22:00:00,9.8,100,0.0,15.0,0
2023-01-02 23:00:00,9.8,100,0.0,15.3,0
2023-01-03 00:00:00,9.8,100,0.0,16.9,0
2023-01-03 01:00:00,9.8,100,0.0,19.3,0
2023-01-03 02:00:00,9.6,100,0.0,16.8,0
2023-01-03 03:00:00,8.4,100,0.0,11.3,0
2023-01-03 04:00:00,8.4,100,0.0,10.6,0
2023-01-03 05:00:00,7.3,100,0.0,11.1,0
2023-01-03 06:00:00,7.1,97,0.0,13.1,0
2023-01-03 07:00:00,6.3,100,0.0,12.4,0
2023-01-03 08:00:00,5.8,100,0.0,11.5,0
2023-01-03 09:00:00,5.0,94,0.0,11.3,0
2023-01-03 10:00:00,5.2,95,0.0,11.6,28
2023-01-03 11:00:00,6.6,92,0.0,12.3,118
2023-01-03 12:00:00,7.7,91,0.0,11.9,198
2023-01-03 13:00:00,8.4,99,0.0,12.7,249
2023-01-03 14:00:00,9.4,57,0.0,11.9,246
2023-01-03 15:00:00,9.4,32,0.0,11.9,212
2023-01-03 16:00:00,8.8,3,0.0,10.7,136
2023-01-03 17:00:00,6.7,0,0.0,8.7,47
2023-01-03 18:00:00,5.3,0,0.0,10.7,0
2023-01-03 19:00:00,4.4,0,0.0,10.2,0
2023-01-03 20:00:00,3.6,2,0.0,9.5,0
2023-01-03 21:00:00,3.0,0,0.0,10.2,0
2023-01-03 22:00:00,2.7,0,0.0,12.2,0
2023-01-03 23:00:00,2.4,0,0.0,12.5,0
2023-01-04 00:00:00,2.0,0,0.0,12.0,0
2023-01-04 01:00:00,1.8,0,0.0,12.2,0
2023-01-04 02:00:00,1.7,2,0.0,12.9,0
2023-01-04 03:00:00,1.6,0,0.0,13.7,0
2023-01-04 04:00:00,1.6,0,0.0,14.7,0
2023-01-04 05:00:00,1.6,0,0.0,15.4,0
2023-01-04 06:00:00,1.7,0,0.0,15.3,0
2023-01-04 07:00:00,1.8,25,0.0,15.0,0
2023-01-04 08:00:00,2.0,51,0.0,15.6,0
2023-01-04 09:00:00,2.0,83,0.0,16.7,0
2023-01-04 10:00:00,3.2,100,0.0,17.5,24
2023-01-04 11:00:00,5.1,100,0.0,18.5,84
2023-01-04 12:00:00,6.6,100,0.0,20.7,115
2023-01-04 13:00:00,7.0,100,0.0,23.9,37
2023-01-04 14:00:00,5.8,100,0.0,20.3,43
2023-01-04 15:00:00,6.8,100,0.0,24.4,50
2023-01-04 16:00:00,6.9,100,0.2,27.6,31
2023-01-04 17:00:00,7.1,100,0.1,30.6,9
2023-01-04 18:00:00,7.8,100,0.0,29.8,0
2023-01-04 19:00:00,8.1,100,0.0,30.6,0
2023-01-04 20:00:00,8.4,100,0.8,31.0,0
2023-01-04 21:00:00,8.3,100,3.9,28.9,0
2023-01-04 22:00:00,8.8,100,0.0,29.9,0
2023-01-04 23:00:00,9.1,100,0.0,27.9,0
2023-01-05 00:00:00,9.6,100,0.0,28.4,0
2023-01-05 01:00:00,9.8,100,0.0,30.0,0
2023-01-05 02:00:00,9.9,98,0.0,30.2,0
2023-01-05 03:00:00,9.9,100,0.0,31.4,0
2023-01-05 04:00:00,10.4,100,0.0,34.2,0
2023-01-05 05:00:00,10.1,100,0.0,32.6,0
2023-01-05 06:00:00,9.6,100,2.3,26.4,0
2023-01-05 07:00:00,8.9,100,1.1,20.8,0
2023-01-05 08:00:00,9.2,92,0.1,20.6,0
2023-01-05 09:00:00,8.8,81,0.0,21.6,0
2023-01-05 10:00:00,8.9,80,0.0,22.7,24
2023-01-05 11:00:00,9.4,54,0.0,24.1,99
2023-01-05 12:00:00,10.1,15,0.0,23.4,179
2023-01-05 13:00:00,10.5,63,0.0,27.9,200
2023-01-05 14:00:00,10.8,32,0.0,25.6,219
2023-01-05 15:00:00,10.9,22,0.1,27.4,212
2023-01-05 16:00:00,10.4,18,0.0,24.6,133
2023-01-05 17:00:00,9.4,29,0.0,23.1,48
2023-01-05 18:00:00,8.9,29,0.0,20.9,0
2023-01-05 19:00:00,8.2,28,0.0,18.9,0
2023-01-05 20:00:00,7.8,61,0.0,18.8,0
2023-01-05 21:00:00,7.7,77,0.0,18.8,0
2023-01-05 22:00:00,7.4,96,0.0,18.4,0
2023-01-05 23:00:00,7.0,67,0.0,18.0,0
2023-01-06 00:00:00,6.4,77,0.0,17.0,0
2023-01-06 01:00:00,6.7,94,0.1,15.8,0
2023-01-06 02:00:00,7.0,39,0.1,7.2,0
2023-01-06 03:00:00,5.8,68,0.0,5.2,0
2023-01-06 04:00:00,5.1,100,0.0,7.7,0
2023-01-06 05:00:00,6.2,100,0.0,9.2,0
2023-01-06 06:00:00,6.2,100,0.0,7.6,0
2023-01-06 07:00:00,6.7,100,0.0,10.6,0
2023-01-06 08:00:00,7.4,100,0.0,13.0,0
2023-01-06 09:00:00,7.8,100,0.0,13.1,0
2023-01-06 10:00:00,8.1,100,0.0,13.4,12
2023-01-06 11:00:00,8.9,100,0.0,14.3,41
2023-01-06 12:00:00,9.9,100,0.1,17.8,81
2023-01-06 13:00:00,9.9,100,0.4,19.1,40
2023-01-06 14:00:00,10.5,100,0.0,16.1,61
2023-01-06 15:00:00,11.4,100,0.0,19.9,85
2023-01-06 16:00:00,11.4,58,0.0,23.8,97
2023-01-06 17:00:00,10.6,16,0.0,22.4,17
2023-01-06 18:00:00,9.1,94,0.0,17.7,1
2023-01-06 19:00:00,8.5,100,0.0,15.3,0
2023-01-06 20:00:00,9.0,100,0.0,17.7,0
2023-01-06 21:00:00,8.6,100,0.0,18.6,0
2023-01-06 22:00:00,8.4,100,0.0,18.9,0
2023-01-06 23:00:00,8.2,100,0.0,16.9,0
2023-01-07 00:00:00,7.8,100,0.0,13.5,0
2023-01-07 01:00:00,6.1,78,0.0,9.5,0
2023-01-07 02:00:00,6.8,100,0.0,14.0,0
2023-01-07 03:00:00,6.3,100,0.0,12.0,0
2023-01-07 04:00:00,6.2,100,0.0,12.1,0
2023-01-07 05:00:00,6.0,100,0.0,13.4,0
2023-01-07 06:00:00,5.9,100,0.0,14.5,0
2023-01-07 07:00:00,6.2,65,0.1,14.1,0
2023-01-07 08:00:00,6.1,94,0.1,11.7,0
2023-01-07 09:00:00,5.9,73,0.0,10.2,0
2023-01-07 10:00:00,6.1,48,0.0,10.3,25
2023-01-07 11:00:00,7.4,71,0.0,12.0,115
2023-01-07 12:00:00,8.8,100,0.0,11.2,177
2023-01-07 13:00:00,9.6,100,0.0,10.7,204
2023-01-07 14:00:00,10.5,57,0.0,9.5,217
2023-01-07 15:00:00,10.6,89,0.0,11.5,224
2023-01-07 16:00:00,10.1,53,0.0,8.2,116
2023-01-07 17:00:00,6.8,79,0.0,6.9,52
2023-01-07 18:00:00,5.1,9,0.0,6.6,1
2023-01-07 19:00:00,4.3,9,0.0,7.6,0
2023-01-07 20:00:00,4.6,0,0.0,10.9,0
2023-01-07 21:00:00,4.5,0,0.0,11.2,0
2023-01-07 22:00:00,4.3,94,0.0,12.3,0
2023-01-07 23:00:00,4.2,90,0.0,13.0,0
2023-01-08 00:00:00,4.0,98,0.0,13.0,0
2023-01-08 01:00:00,3.6,85,0.0,11.3,0
2023-01-08 02:00:00,3.7,65,0.0,11.9,0
2023-01-08 03:00:00,3.8,100,0.0,11.9,0
2023-01-08 04:00:00,3.7,100,0.0,13.6,0
2023-01-08 05:00:00,3.3,100,0.0,13.4,0
2023-01-08 06:00:00,3.2,100,0.0,11.5,0
2023-01-08 07:00:00,3.0,100,0.0,9.7,0
2023-01-08 08:00:00,2.6,100,0.0,6.6,0
2023-01-08 09:00:00,2.5,100,0.0,6.6,0
2023-01-08 10:00:00,2.5,100,0.0,6.6,22
2023-01-08 11:00:00,3.0,100,0.0,8.0,96
2023-01-08 12:00:00,4.2,100,0.0,9.7,136
2023-01-08 13:00:00,5.5,100,0.0,9.4,162
2023-01-08 14:00:00,5.3,100,0.0,12.4,165
2023-01-08 15:00:00,5.7,96,0.0,12.0,152
2023-01-08 16:00:00,5.6,100,0.0,12.7,130
2023-01-08 17:00:00,4.9,100,0.1,11.7,25
2023-01-08 18:00:00,4.5,100,0.2,12.6,0
2023-01-08 19:00:00,4.6,100,0.1,13.3,0
2023-01-08 20:00:00,4.6,100,0.0,14.8,0
2023-01-08 21:00:00,4.3,22,0.0,15.9,0
2023-01-08 22:00:00,3.5,25,0.0,13.0,0
2023-01-08 23:00:00,2.2,90,0.0,7.2,0
2023-01-09 00:00:00,0.8,100,0.0,7.1,0
2023-01-09 01:00:00,1.5,100,0.0,7.0,0
2023-01-09 02:00:00,2.7,100,0.0,5.4,0
2023-01-09 03:00:00,1.3,100,0.0,4.7,0
2023-01-09 04:00:00,2.5,100,0.0,8.4,0
2023-01-09 05:00:00,2.3,100,0.0,5.2,0
2023-01-09 06:00:00,2.2,100,0.1,5.1,0
2023-01-09 07:00:00,2.5,100,0.5,5.9,0
2023-01-09 08:00:00,2.5,100,0.2,4.0,0
2023-01-09 09:00:00,2.2,100,0.0,5.3,0
2023-01-09 10:00:00,3.5,100,0.0,12.9,14
2023-01-09 11:00:00,5.1,100,0.0,17.6,79
2023-01-09 12:00:00,6.6,100,0.0,20.9,146
2023-01-09 13:00:00,7.1,100,0.0,20.3,113
2023-01-09 14:00:00,7.9,100,0.1,19.4,89
2023-01-09 15:00:00,7.4,100,0.0,19.3,44
2023-01-09 16:00:00,7.2,100,0.0,17.6,48
2023-01-09 17:00:00,6.3,100,0.0,15.3,28
2023-01-09 18:00:00,5.6,100,0.0,15.8,1
2023-01-09 19:00:00,4.7,100,0.0,14.0,0
2023-01-09 20:00:00,3.8,99,0.0,12.0,0
2023-01-09 21:00:00,3.3,84,0.0,11.8,0
2023-01-09 22:00:00,3.0,100,0.0,12.0,0
2023-01-09 23:00:00,3.0,88,0.0,12.9,0
2023-01-10 00:00:00,2.8,78,0.0,12.4,0
2023-01-10 01:00:00,2.5,85,0.0,11.2,0
2023-01-10 02:00:00,3.2,41,0.0,11.8,0
2023-01-10 03:00:00,4.0,100,0.0,14.4,0
2023-01-10 04:00:00,4.0,100,0.0,16.6,0
2023-01-10 05:00:00,3.2,100,0.0,11.9,0
2023-01-10 06:00:00,2.8,100,0.0,12.6,0
2023-01-10 07:00:00,3.0,100,0.0,13.7,0
2023-01-10 08:00:00,3.4,100,0.0,13.6,0
2023-01-10 09:00:00,3.2,100,0.0,14.0,0
2023-01-10 10:00:00,4.0,100,0.0,17.1,27
2023-01-10 11:00:00,5.1,100,0.0,19.5,108
2023-01-10 12:00:00,5.9,54,0.0,24.5,207
2023-01-10 13:00:00,6.2,100,0.0,25.1,165
2023-01-10 14:00:00,6.7,99,0.0,20.5,116
2023-01-10 15:00:00,6.8,41,0.0,17.6,125
2023-01-10 16:00:00,6.7,24,0.0,15.9,134
2023-01-10 17:00:00,5.2,5,0.0,10.9,58
2023-01-10 18:00:00,3.2,0,0.0,10.7,2
2023-01-10 19:00:00,3.0,0,0.0,14.1,0
2023-01-10 20:00:00,2.0,5,0.0,11.1,0
2023-01-10 21:00:00,1.1,37,0.0,11.9,0
2023-01-10 22:00:00,0.9,39,0.0,12.2,0
2023-01-10 23:00:00,0.6,88,0.0,11.6,0
2023-01-11 00:00:00,0.2,3,0.0,11.8,0
2023-01-11 01:00:00,-0.1,91,0.0,12.3,0
2023-01-11 02:00:00,0.3,2,0.0,14.1,0
2023-01-11 03:00:00,0.6,0,0.0,14.4,0
2023-01-11 04:00:00,0.6,17,0.0,15.5,0
2023-01-11 05:00:00,0.3,48,0.0,15.2,0
2023-01-11 06:00:00,0.2,98,0.0,15.2,0
2023-01-11 07:00:00,1.7,100,0.0,16.0,0
2023-01-11 08:00:00,2.2,100,0.0,16.0,0
2023-01-11 09:00:00,3.0,100,0.0,16.0,0
2023-01-11 10:00:00,3.5,100,0.0,16.9,20
2023-01-11 11:00:00,4.3,100,0.0,17.8,34
2023-01-11 12:00:00,5.6,100,0.0,19.1,34
2023-01-11 13:00:00,6.7,100,0.0,20.6,62
2023-01-11 14:00:00,7.2,100,0.0,17.0,55
2023-01-11 15:00:00,7.2,100,0.0,13.2,35
2023-01-11 16:00:00,7.3,100,0.0,13.5,40
2023-01-11 17:00:00,7.2,100,0.0,13.7,8
2023-01-11 18:00:00,7.0,100,0.2,15.3,1
2023-01-11 19:00:00,7.0,100,0.5,16.8,0
2023-01-11 20:00:00,7.0,100,1.3,18.4,0
2023-01-11 21:00:00,7.1,100,1.3,19.2,0
2023-01-11 22:00:00,7.0,100,0.3,17.1,0
2023-01-11 23:00:00,7.4,100,0.0,18.1,0
2023-01-12 00:00:00,7.0,100,0.0,18.7,0
2023-01-12 01:00:00,6.3,100,0.0,18.2,0
2023-01-12 02:00:00,5.8,100,0.0,15.4,0
2023-01-12 03:00:00,5.8,96,0.0,16.7,0
2023-01-12 04:00:00,5.4,8,0.0,17.1,0
2023-01-12 05:00:00,5.0,7,0.0,17.5,0
2023-01-12 06:00:00,4.7,40,0.0,17.5,0
2023-01-12 07:00:00,4.6,59,0.0,18.6,0
2023-01-12 08:00:00,4.6,10,0.0,20.9,0
2023-01-12 09:00:00,4.6,74,0.0,20.9,0
2023-01-12 10:00:00,5.3,77,0.0,21.6,31
2023-01-12 11:00:00,6.8,97,0.0,24.5,93
2023-01-12 12:00:00,7.8,60,0.0,24.5,171
2023-01-12 13:00:00,8.5,100,0.0,27.8,245
2023-01-12 14:00:00,8.9,100,0.0,26.2,115
2023-01-12 15:00:00,8.0,100,0.2,27.3,36
2023-01-12 16:00:00,7.3,100,0.2,26.2,21
2023-01-12 17:00:00,7.1,99,0.8,27.4,11
2023-01-12 18:00:00,7.2,100,0.0,28.0,1
2023-01-12 19:00:00,7.8,100,0.0,28.9,0
2023-01-12 20:00:00,7.9,100,0.0,28.6,0
2023-01-12 21:00:00,8.1,100,0.0,26.0,0
2023-01-12 22:00:00,8.2,100,0.0,24.5,0
2023-01-12 23:00:00,8.4,100,0.0,22.7,0
2023-01-13 00:00:00,8.4,99,0.0,23.2,0
2023-01-13 01:00:00,8.5,100,0.0,24.2,0
2023-01-13 02:00:00,8.6,100,0.1,20.5,0
2023-01-13 03:00:00,9.2,100,0.0,22.5,0
2023-01-13 04:00:00,9.2,100,0.0,21.7,0
2023-01-13 05:00:00,8.4,100,0.1,20.7,0
2023-01-13 06:00:00,8.4,100,0.1,23.0,0
2023-01-13 07:00:00,8.6,100,0.0,23.5,0
2023-01-13 08:00:00,8.8,100,0.0,24.4,0
2023-01-13 09:00:00,8.9,100,0.0,24.0,0
2023-01-13 10:00:00,9.0,100,0.0,24.8,13
2023-01-13 11:00:00,9.5,98,0.0,24.9,60
2023-01-13 12:00:00,10.5,97,0.0,26.4,145
2023-01-13 13:00:00,10.2,100,1.9,27.0,185
2023-01-13 14:00:00,10.3,100,0.1,22.2,80
2023-01-13 15:00:00,10.2,96,0.7,24.4,150
2023-01-13 16:00:00,9.9,100,0.1,22.2,87
2023-01-13 17:00:00,9.2,99,0.0,19.6,42
2023-01-13 18:00:00,8.7,100,0.0,20.2,2
2023-01-13 19:00:00,8.2,85,0.0,21.5,0
2023-01-13 20:00:00,6.8,72,0.0,22.2,0
2023-01-13 21:00:00,6.2,4,0.0,24.7,0
2023-01-13 22:00:00,5.7,78,0.0,23.2,0
2023-01-13 23:00:00,5.6,100,0.0,20.1,0
2023-01-14 00:00:00,5.8,95,0.3,21.1,0
2023-01-14 01:00:00,5.6,94,0.0,21.3,0
2023-01-14 02:00:00,5.1,34,0.0,22.1,0
2023-01-14 03:00:00,5.2,96,0.1,21.3,0
2023-01-14 04:00:00,4.3,74,0.0,20.4,0
2023-01-14 05:00:00,4.2,11,0.0,19.6,0
2023-01-14 06:00:00,3.8,54,0.0,19.7,0
2023-01-14 07:00:00,3.8,42,0.0,20.6,0
2023-01-14 08:00:00,4.4,3,0.0,20.0,0
2023-01-14 09:00:00,3.9,25,0.0,19.2,0
2023-01-14 10:00:00,4.3,63,0.0,19.6,39
2023-01-14 11:00:00,5.6,27,0.0,20.8,129
2023-01-14 12:00:00,6.3,69,0.0,26.0,215
2023-01-14 13:00:00,6.9,99,0.0,23.1,230
2023-01-14 14:00:00,8.4,100,0.0,19.0,249
2023-01-14 15:00:00,8.4,100,0.0,19.4,245
2023-01-14 16:00:00,8.0,100,0.0,17.0,129
2023-01-14 17:00:00,7.6,100,0.0,19.9,45
2023-01-14 18:00:00,7.3,100,0.0,20.5,2
2023-01-14 19:00:00,7.3,100,0.0,23.6,0
2023-01-14 20:00:00,7.5,100,0.0,25.1,0
2023-01-14 21:00:00,7.6,100,0.0,25.1,0
2023-01-14 22:00:00,7.9,100,0.0,24.7,0
2023-01-14 23:00:00,8.1,100,0.0,25.1,0
2023-01-15 00:00:00,8.6,100,0.0,24.6,0
2023-01-15 01:00:00,8.8,100,0.1,26.1,0
2023-01-15 02:00:00,7.9,100,0.1,26.0,0
2023-01-15 03:00:00,8.1,100,1.2,24.6,0
2023-01-15 04:00:00,8.1,100,0.4,28.5,0
2023-01-15 05:00:00,7.8,100,0.2,29.8,0
2023-01-15 06:00:00,7.4,100,0.2,27.7,0
2023-01-15 07:00:00,7.4,100,0.0,25.0,0
2023-01-15 08:00:00,7.9,100,0.0,26.9,0
2023-01-15 09:00:00,8.9,100,0.0,28.1,0
2023-01-15 10:00:00,8.6,100,0.0,27.1,8
2023-01-15 11:00:00,9.7,100,0.0,27.2,30
2023-01-15 12:00:00,10.3,100,0.0,25.2,60
2023-01-15 13:00:00,10.4,100,0.0,22.6,66
2023-01-15 14:00:00,7.7,100,0.2,21.7,60
2023-01-15 15:00:00,6.5,100,0.4,18.4,21
2023-01-15 16:00:00,6.7,100,0.0,12.2,38
2023-01-15 17:00:00,6.4,100,0.0,15.0,21
2023-01-15 18:00:00,5.9,100,0.0,18.7,1
2023-01-15 19:00:00,5.4,100,0.0,21.9,0
2023-01-15 20:00:00,4.6,100,0.0,21.8,0
2023-01-15 21:00:00,4.0,87,0.0,23.2,0
2023-01-15 22:00:00,3.5,7,0.0,24.8,0
2023-01-15 23:00:00,2.8,15,0.0,24.3,0
2023-01-16 00:00:00,2.6,2,0.0,22.7,0
2023-01-16 01:00:00,2.4,48,0.0,20.2,0
2023-01-16 02:00:00,2.0,100,0.0,15.3,0
2023-01-16 03:00:00,1.9,98,0.0,16.7,0
2023-01-16 04:00:00,1.8,100,0.0,18.0,0
2023-01-16 05:00:00,1.5,100,0.0,17.5,0
2023-01-16 06:00:00,1.3,100,0.0,16.8,0
2023-01-16 07:00:00,1.1,100,0.0,18.0,0
2023-01-16 08:00:00,0.9,34,0.0,17.3,0
2023-01-16 09:00:00,0.3,7,0.0,16.9,0
2023-01-16 10:00:00,1.1,0,0.0,17.8,42
2023-01-16 11:00:00,2.7,7,0.0,14.4,148
2023-01-16 12:00:00,4.5,76,0.0,13.7,242
2023-01-16 13:00:00,5.9,9,0.0,14.1,295
2023-01-16 14:00:00,7.0,4,0.0,13.8,308
2023-01-16 15:00:00,7.3,0,0.0,16.8,270
2023-01-16 16:00:00,6.8,0,0.0,15.3,191
2023-01-16 17:00:00,5.2,0,0.0,14.5,83
2023-01-16 18:00:00,3.5,57,0.0,16.5,5
2023-01-16 19:00:00,2.5,99,0.0,14.3,0
2023-01-16 20:00:00,2.0,100,0.0,14.0,0
2023-01-16 21:00:00,1.8,100,0.0,14.6,0
2023-01-16 22:00:00,1.6,100,0.1,16.9,0
2023-01-16 23:00:00,2.0,100,0.0,16.5,0
2023-01-17 00:00:00,2.1,100,0.0,15.5,0
2023-01-17 01:00:00,1.7,57,0.0,20.0,0
2023-01-17 02:00:00,1.5,91,0.0,18.8,0
2023-01-17 03:00:00,1.5,14,0.0,22.3,0
2023-01-17 04:00:00,1.7,95,0.0,23.1,0
2023-01-17 05:00:00,2.3,99,0.0,22.2,0
2023-01-17 06:00:00,2.6,98,0.0,20.3,0
2023-01-17 07:00:00,2.6,98,0.0,19.9,0
2023-01-17 08:00:00,2.3,18,0.0,18.7,0
2023-01-17 09:00:00,1.6,98,0.0,18.3,0
2023-01-17 10:00:00,2.3,92,0.0,19.0,36
2023-01-17 11:00:00,3.2,10,0.0,20.6,129
2023-01-17 12:00:00,3.7,5,0.0,20.4,243
2023-01-17 13:00:00,4.1,2,0.0,18.1,297
2023-01-17 14:00:00,5.1,19,0.0,16.2,310
2023-01-17 15:00:00,5.1,1,0.0,13.7,269
2023-01-17 16:00:00,4.8,24,0.0,11.2,202
2023-01-17 17:00:00,2.4,98,0.0,7.0,89
2023-01-17 18:00:00,-0.2,100,0.0,8.3,6
2023-01-17 19:00:00,0.2,50,0.0,7.8,0
2023-01-17 20:00:00,-0.2,100,0.0,10.9,0
2023-01-17 21:00:00,0.5,100,0.0,8.0,0
2023-01-17 22:00:00,0.6,100,0.0,6.8,0
2023-01-17 23:00:00,0.3,100,0.0,10.1,0
2023-01-18 00:00:00,0.3,100,0.0,11.6,0
2023-01-18 01:00:00,0.9,100,0.0,12.4,0
2023-01-18 02:00:00,0.9,100,0.9,9.0,0
2023-01-18 03:00:00,0.6,100,1.0,10.1,0
2023-01-18 04:00:00,0.6,100,1.4,8.7,0
2023-01-18 05:00:00,0.6,100,0.8,9.9,0
2023-01-18 06:00:00,0.7,100,0.1,9.8,0
2023-01-18 07:00:00,1.2,100,0.0,4.8,0
2023-01-18 08:00:00,1.2,100,0.0,9.4,0
2023-01-18 09:00:00,0.9,100,0.0,7.3,0
2023-01-18 10:00:00,1.2,100,0.0,10.0,22
2023-01-18 11:00:00,1.7,100,0.0,11.3,68
2023-01-18 12:00:00,2.5,100,0.0,11.4,108
2023-01-18 13:00:00,3.3,100,0.0,15.8,195
2023-01-18 14:00:00,2.8,100,0.1,14.0,187
2023-01-18 15:00:00,3.5,100,0.0,12.2,76
2023-01-18 16:00:00,3.5,100,0.0,12.5,64
2023-01-18 17:00:00,3.2,95,0.0,11.7,38
2023-01-18 18:00:00,2.5,99,0.0,10.6,3
2023-01-18 19:00:00,2.2,98,0.0,11.1,0
2023-01-18 20:00:00,0.9,75,0.1,10.7,0
2023-01-18 21:00:00,0.3,4,0.0,9.2,0
2023-01-18 22:00:00,-1.2,28,0.0,7.3,0
2023-01-18 23:00:00,-1.9,100,0.0,6.5,0
2023-01-19 00:00:00,-0.3,98,0.0,8.5,0
2023-01-19 01:00:00,0.0,93,0.0,7.2,0
2023-01-19 02:00:00,-0.1,100,0.0,4.3,0
2023-01-19 03:00:00,-0.6,99,0.0,5.2,0
2023-01-19 04:00:00,-0.8,100,0.0,8.8,0
2023-01-19 05:00:00,-0.8,100,0.0,9.9,0
2023-01-19 06:00:00,-2.3,100,0.0,6.8,0
2023-01-19 07:00:00,-2.7,100,0.0,6.1,0
2023-01-19 08:00:00,-2.8,100,0.0,6.1,0
2023-01-19 09:00:00,-3.0,100,0.0,8.7,0
2023-01-19 10:00:00,-2.2,100,0.0,12.0,32
2023-01-19 11:00:00,-1.3,100,0.0,14.5,121
2023-01-19 12:00:00,-0.1,100,0.0,12.8,240
2023-01-19 13:00:00,0.9,84,0.0,10.8,285
2023-01-19 14:00:00,1.1,100,0.0,12.2,301
2023-01-19 15:00:00,1.2,100,0.0,13.5,197
2023-01-19 16:00:00,1.3,100,0.0,11.9,125
2023-01-19 17:00:00,0.6,100,0.0,8.7,61
2023-01-19 18:00:00,-1.0,100,0.0,9.2,6
2023-01-19 19:00:00,-1.5,100,0.0,11.1,0
2023-01-19 20:00:00,-2.1,100,0.0,11.1,0
2023-01-19 21:00:00,-2.0,100,0.0,10.2,0
2023-01-19 22:00:00,-2.5,100,0.0,10.2,0
2023-01-19 23:00:00,-2.7,99,0.0,10.2,0
2023-01-20 00:00:00,-3.0,31,0.0,9.2,0
2023-01-20 01:00:00,-3.1,85,0.0,7.4,0
2023-01-20 02:00:00,-3.0,100,0.0,6.0,0
2023-01-20 03:00:00,-3.2,100,0.0,4.9,0
2023-01-20 04:00:00,-2.9,100,0.0,4.2,0
2023-01-20 05:00:00,-1.9,100,0.0,5.8,0
2023-01-20 06:00:00,-1.8,100,0.0,7.0,0
2023-01-20 07:00:00,-1.4,100,0.0,7.6,0
2023-01-20 08:00:00,-1.1,100,0.0,5.2,0
2023-01-20 09:00:00,-1.2,100,0.0,3.4,0
2023-01-20 10:00:00,-1.2,100,0.0,1.8,35
2023-01-20 11:00:00,-0.6,100,0.0,1.4,97
2023-01-20 12:00:00,0.1,97,0.0,4.7,169
2023-01-20 13:00:00,0.5,100,0.1,4.0,191
2023-01-20 14:00:00,-0.1,100,0.0,4.7,158
2023-01-20 15:00:00,-0.2,100,0.1,4.0,37
2023-01-20 16:00:00,0.3,100,0.1,6.6,78
2023-01-20 17:00:00,-0.8,100,0.0,4.5,65
2023-01-20 18:00:00,-0.4,100,0.1,7.0,3
2023-01-20 19:00:00,-0.4,100,0.1,11.4,0
2023-01-20 20:00:00,-0.1,100,0.1,13.1,0
2023-01-20 21:00:00,-0.3,100,0.0,14.4,0
2023-01-20 22:00:00,-1.0,100,0.0,15.1,0
2023-01-20 23:00:00,-1.3,100,0.0,15.5,0
